disease	drug	proximity	pval
Arthritis, Rheumatoid	alcaftadine	1	0.237947879231275
Arthritis, Rheumatoid	alclofenac	0	0.00173907999269577
Arthritis, Rheumatoid	alclometasone	0	0.0828311253611191
Arthritis, Rheumatoid	aldesleukin	0.333333333333333	0.000221144619286982
Arthritis, Rheumatoid	alectinib	1	0.585500004359447
Arthritis, Rheumatoid	alefacept	0	1.60916410666457e-18
Arthritis, Rheumatoid	alemtuzumab	0.1	1.68230863100621e-14
Arthritis, Rheumatoid	alendronic acid	1	0.353016104590871
Arthritis, Rheumatoid	alfacalcidol	0.5	0.0509143357888951
Arthritis, Rheumatoid	alfentanil	2	0.997829637196624
Arthritis, Rheumatoid	alfuzosin	1.25	0.545616746217848
Arthritis, Rheumatoid	alglucosidase alfa	2	0.986527949143274
Arthritis, Rheumatoid	alimemazine	1	0.157061111661211
Arthritis, Rheumatoid	alirocumab	1	0.311810558442077
Arthritis, Rheumatoid	aliskiren	2	0.866034820163734
Arthritis, Rheumatoid	alitretinoin	1.22222222222222	0.739800072338673
Arthritis, Rheumatoid	allopurinol	2	0.774016505617207
Arthritis, Rheumatoid	almitrine	1	0.569452950120241
Arthritis, Rheumatoid	almotriptan	2.5	0.985398577568965
Arthritis, Rheumatoid	alogliptin	0	1.6982674071476e-07
Arthritis, Rheumatoid	alosetron	1	0.195648466884798
Arthritis, Rheumatoid	alpelisib	1	0.679454089019012
Arthritis, Rheumatoid	alpha-1-proteinase inhibitor	1	0.484989796885206
Arthritis, Rheumatoid	alpha-linolenic acid	1.3	0.844397385805732
Arthritis, Rheumatoid	alpha-tocopherol succinate	1	0.243395161081946
Arthritis, Rheumatoid	alprazolam	1.85714285714286	0.890463385608743
Arthritis, Rheumatoid	alprostadil	1.33333333333333	0.220167492186517
Arthritis, Rheumatoid	alteplase	0.75	0.0415466377319888
Arthritis, Rheumatoid	aluminium	1	0.191049623756237
Arthritis, Rheumatoid	aluminium phosphate	1	0.216815136848173
Arthritis, Rheumatoid	aluminum acetate	1	0.212572313216447
Arthritis, Rheumatoid	aluminum chloride	1	0.474861446728315
Arthritis, Rheumatoid	alverine	2	0.889784089383552
Arthritis, Rheumatoid	alvimopan	1.66666666666667	0.990655289163084
Arthritis, Rheumatoid	amantadine	1.4	0.54237200792976
Arthritis, Rheumatoid	ambenonium	2	0.947898228041979
Arthritis, Rheumatoid	ambrisentan	0.5	0.0232425048399819
Arthritis, Rheumatoid	amcinonide	0.5	0.134436594086408
Arthritis, Rheumatoid	amifampridine	2	0.920304796612983
Arthritis, Rheumatoid	amifostine	2	0.682339922599685
Arthritis, Rheumatoid	amiloride	1	0.0703521274513269
Arthritis, Rheumatoid	aminocaproic acid	0.666666666666667	0.0201028406854263
Arthritis, Rheumatoid	aminoglutethimide	0.5	0.00373315563696858
Arthritis, Rheumatoid	aminolevulinic acid	1	0.39615116870671
Arthritis, Rheumatoid	aminophylline	0.5	0.000232266428389861
Arthritis, Rheumatoid	aminosalicylic acid	0.333333333333333	0.00819753592459612
Arthritis, Rheumatoid	amiodarone	1	0.293565804253419
Arthritis, Rheumatoid	amisulpride	0.75	0.184541514744176
Arthritis, Rheumatoid	amitriptyline	1.34375	0.471120976665831
Arthritis, Rheumatoid	amlexanox	1	0.045832352270726
Arthritis, Rheumatoid	amlodipine	1.14285714285714	0.0931212076023391
Arthritis, Rheumatoid	amobarbital	1.7	0.749754526021843
Arthritis, Rheumatoid	amodiaquine	2	0.751749008540493
Arthritis, Rheumatoid	amoxapine	1.39024390243902	0.252149577866645
Arthritis, Rheumatoid	amphetamine	1.17647058823529	0.0254804334595578
Arthritis, Rheumatoid	ampicillin	1.66666666666667	0.576867288316884
Arthritis, Rheumatoid	amrinone	0.75	0.0232263467578417
Arthritis, Rheumatoid	amsacrine	1	0.402621067205672
Arthritis, Rheumatoid	amyl nitrite	2	0.903963477699237
Arthritis, Rheumatoid	amylmetacresol	2	0.773485148271616
Arthritis, Rheumatoid	amylocaine	1.42857142857143	0.32657436515898
Arthritis, Rheumatoid	anagrelide	0	0.00235702249885759
Arthritis, Rheumatoid	anakinra	0	0.0141365755117512
Arthritis, Rheumatoid	anastrozole	0	0.000537770559747784
Arthritis, Rheumatoid	ancestim	0	0.023296851685566
Arthritis, Rheumatoid	ancrod	1	0.46399641640112
Arthritis, Rheumatoid	andexanet alfa	1	0.252411540378021
Arthritis, Rheumatoid	angiotensin ii	1	0.391491006441466
Arthritis, Rheumatoid	anileridine	2	0.992434325242536
Arthritis, Rheumatoid	anisindione	1	0.326869143203014
Arthritis, Rheumatoid	anisotropine methylbromide	1.33333333333333	0.479619303662155
Arthritis, Rheumatoid	anistreplase	0.75	0.130788028240741
Arthritis, Rheumatoid	antazoline	1	0.193238115385616
Arthritis, Rheumatoid	anthralin	1.33333333333333	0.713856668001591
Arthritis, Rheumatoid	anti-inhibitor coagulant complex	0.625	0.00127708637346405
Arthritis, Rheumatoid	antihemophilic factor (recombinant), pegylated	1	0.411941065699398
Arthritis, Rheumatoid	antihemophilic factor human	1	0.299924641125915
Arthritis, Rheumatoid	antihemophilic factor, human recombinant	0.909090909090909	0.178216439739463
Arthritis, Rheumatoid	antipyrine	0	6.40462291700789e-05
Arthritis, Rheumatoid	antithrombin alfa	0.5	0.0469426653691375
Arthritis, Rheumatoid	antithrombin iii human	1	0.267859356095353
Arthritis, Rheumatoid	antithymocyte immunoglobulin (rabbit)	0.444444444444444	1.00960052629684e-05
Arthritis, Rheumatoid	antrafenine	0	0.000116584785990849
Arthritis, Rheumatoid	apalutamide	1.71428571428571	0.833257228606593
Arthritis, Rheumatoid	apixaban	1	0.42822036299915
Arthritis, Rheumatoid	apomorphine	1.46666666666667	0.670593234886543
Arthritis, Rheumatoid	apraclonidine	1.33333333333333	0.576237902215284
Arthritis, Rheumatoid	aprepitant	0	0.016946622474652
Arthritis, Rheumatoid	aprotinin	1.25	0.346370689304485
Arthritis, Rheumatoid	arbutamine	0	0.000331077306600534
Arthritis, Rheumatoid	arbutin	2	0.757309135160473
Arthritis, Rheumatoid	ardeparin	1	0.220977457648181
Arthritis, Rheumatoid	arformoterol	0	0.0642720250089849
Arthritis, Rheumatoid	argatroban	0	0.0167088726204978
Arthritis, Rheumatoid	aripiprazole	1.27906976744186	0.198220099283628
Arthritis, Rheumatoid	aripiprazole lauroxil	1.36	0.442870323193771
Arthritis, Rheumatoid	armodafinil	1	0.426706865425165
Arthritis, Rheumatoid	arsenic trioxide	0.7	0.00317314026637559
Arthritis, Rheumatoid	ascorbic acid	1.52173913043478	0.978890693795357
Arthritis, Rheumatoid	asenapine	1.10526315789474	0.0387604364148994
Arthritis, Rheumatoid	asfotase alfa	2	0.970884320105708
Arthritis, Rheumatoid	asparagine	1.33333333333333	0.539827837277029
Arthritis, Rheumatoid	aspartic acid	1.3	0.876037312085616
Arthritis, Rheumatoid	astemizole	1.25	0.628408886831008
Arthritis, Rheumatoid	atenolol	0	0.0015147711304251
Arthritis, Rheumatoid	atezolizumab	0	0.00705701740035358
Arthritis, Rheumatoid	atomoxetine	1.36363636363636	0.805074036903255
Arthritis, Rheumatoid	atorvastatin	1	0.479132264527758
Arthritis, Rheumatoid	atosiban	2	0.973234210109552
Arthritis, Rheumatoid	atovaquone	0	0.0250667285148313
Arthritis, Rheumatoid	atracurium besylate	3	0.97362117374864
Arthritis, Rheumatoid	atropine	1.42857142857143	0.346165133381222
Arthritis, Rheumatoid	auranofin	0.5	0.105465256935319
Arthritis, Rheumatoid	aurothioglucose	2	0.88434731404167
Arthritis, Rheumatoid	avanafil	2	0.754728197170023
Arthritis, Rheumatoid	avatrombopag	0.5	0.00264954058626479
Arthritis, Rheumatoid	avelumab	0	0.00458187869512901
Arthritis, Rheumatoid	axicabtagene ciloleucel	0	0.00397610514522009
Arthritis, Rheumatoid	axitinib	1	0.512253823256754
Arthritis, Rheumatoid	azacitidine	1	0.599239516386724
Arthritis, Rheumatoid	azatadine	1	0.18259966441783
Arthritis, Rheumatoid	azathioprine	0.5	0.000401652335492208
Arthritis, Rheumatoid	azelaic acid	2	0.7307788117136
Arthritis, Rheumatoid	azelastine	1.5	0.46418494038984
Arthritis, Rheumatoid	azilsartan medoxomil	1	0.398789028222759
Arthritis, Rheumatoid	azithromycin	0	0.0183312539360592
Arthritis, Rheumatoid	bacitracin	0.5	0.0713836198960353
Arthritis, Rheumatoid	baclofen	1.5	0.774710125077741
Arthritis, Rheumatoid	balsalazide	0.25	0.000544636099006173
Arthritis, Rheumatoid	baricitinib	0.5	0.00244456361980624
Arthritis, Rheumatoid	basiliximab	0.0833333333333333	9.08665458644764e-19
Arthritis, Rheumatoid	becaplermin	0.666666666666667	0.226719092573876
Arthritis, Rheumatoid	beclomethasone dipropionate	0	0.0828311253611191
Arthritis, Rheumatoid	belatacept	0	0.000227858394338549
Arthritis, Rheumatoid	belimumab	0	0.00329523259479362
Arthritis, Rheumatoid	belinostat	1	0.828716408532511
Arthritis, Rheumatoid	bemiparin	1	0.195884167594315
Arthritis, Rheumatoid	benazepril	0	0.00742311490913355
Arthritis, Rheumatoid	bendazac	0	0.000179786360277753
Arthritis, Rheumatoid	bendroflumethiazide	1.2	0.304482182588004
Arthritis, Rheumatoid	benralizumab	0.5	0.0279233210938122
Arthritis, Rheumatoid	benserazide	1	0.135435530666733
Arthritis, Rheumatoid	benzatropine	1.2	0.279463459976176
Arthritis, Rheumatoid	benzocaine	2	0.662702464330446
Arthritis, Rheumatoid	benzoic acid	1.6	0.820357767409373
Arthritis, Rheumatoid	benzonatate	1	0.5
Arthritis, Rheumatoid	benzphetamine	1.25	0.384031061906773
Arthritis, Rheumatoid	benzthiazide	1.16666666666667	0.322371633733908
Arthritis, Rheumatoid	benzylpenicillin	2	0.622700868133309
Arthritis, Rheumatoid	benzylpenicilloyl polylysine	1	0.248753869792055
Arthritis, Rheumatoid	bepotastine	1	0.200136020119627
Arthritis, Rheumatoid	bepridil	1.5	0.969150393282995
Arthritis, Rheumatoid	berberine	0	0.00512083709545472
Arthritis, Rheumatoid	betahistine	1.5	0.321293250283474
Arthritis, Rheumatoid	betamethasone	0	0.101876769798225
Arthritis, Rheumatoid	betaxolol	0	0.00339753793133293
Arthritis, Rheumatoid	betazole	2	0.542261602078794
Arthritis, Rheumatoid	bethanechol	1.25	0.29749817424936
Arthritis, Rheumatoid	bethanidine	0.857142857142857	0.0175418468047631
Arthritis, Rheumatoid	betrixaban	1	0.421016794762921
Arthritis, Rheumatoid	bevacizumab	0	6.8703844192044e-16
Arthritis, Rheumatoid	bexarotene	1	0.657702878356116
Arthritis, Rheumatoid	bezafibrate	0.857142857142857	0.505257941633964
Arthritis, Rheumatoid	bicalutamide	0	0.145349313679669
Arthritis, Rheumatoid	bilastine	1	0.158536173025104
Arthritis, Rheumatoid	bimatoprost	1.33333333333333	0.45076949256235
Arthritis, Rheumatoid	binimetinib	0.2	7.92048595722278e-07
Arthritis, Rheumatoid	bioallethrin	1.53571428571429	0.538506476490385
Arthritis, Rheumatoid	biotin	1	0.164669350179176
Arthritis, Rheumatoid	biperiden	2.5	0.966394755951725
Arthritis, Rheumatoid	bisoprolol	0	0.00259089222578789
Arthritis, Rheumatoid	bivalirudin	0	0.00475262930189151
Arthritis, Rheumatoid	bleomycin	1	0.580471939347127
Arthritis, Rheumatoid	blinatumomab	0.5	0.0232181578892057
Arthritis, Rheumatoid	bortezomib	1	0.754728197170023
Arthritis, Rheumatoid	bosentan	0.5	0.0416362999677639
Arthritis, Rheumatoid	bosutinib	0.8	0.0517021652332116
Arthritis, Rheumatoid	botulinum toxin type a	1	0.62282512785252
Arthritis, Rheumatoid	botulinum toxin type b	1.66666666666667	0.957822856411677
Arthritis, Rheumatoid	bremelanotide	1.6	0.806884194560285
Arthritis, Rheumatoid	brentuximab vedotin	1	0.311810558442077
Arthritis, Rheumatoid	bretylium	1	0.615393999131272
Arthritis, Rheumatoid	brexanolone	1.84615384615385	0.915441089415711
Arthritis, Rheumatoid	brexpiprazole	1.2	0.418276397025449
Arthritis, Rheumatoid	brigatinib	0.888888888888889	0.820009587996869
Arthritis, Rheumatoid	brimonidine	1.66666666666667	0.783636156274211
Arthritis, Rheumatoid	brinzolamide	1.4	0.187332177244084
Arthritis, Rheumatoid	brivaracetam	1.63636363636364	0.65728608583626
Arthritis, Rheumatoid	brolucizumab	0	0.000611773532486205
Arthritis, Rheumatoid	bromazepam	1.8	0.872084490077021
Arthritis, Rheumatoid	bromfenac	0	0.000139709790549087
Arthritis, Rheumatoid	bromocriptine	1.38888888888889	0.689150718362726
Arthritis, Rheumatoid	bromodiphenhydramine	1	0.244143902589468
Arthritis, Rheumatoid	brompheniramine	1.33333333333333	0.196396267645802
Arthritis, Rheumatoid	buclizine	1.5	0.535599117846346
Arthritis, Rheumatoid	budesonide	0.5	0.139258101448123
Arthritis, Rheumatoid	bufexamac	0.5	0.00156539528584946
Arthritis, Rheumatoid	bumetanide	1.4	0.78446208563969
Arthritis, Rheumatoid	bupivacaine	1.5	0.29925090381317
Arthritis, Rheumatoid	buprenorphine	1.75	0.986245607821753
Arthritis, Rheumatoid	bupropion	1.5	0.564732057656075
Arthritis, Rheumatoid	buserelin	1.5	0.477056880824563
Arthritis, Rheumatoid	buspirone	1.28571428571429	0.579855323160961
Arthritis, Rheumatoid	butabarbital	1.76470588235294	0.958872620182486
Arthritis, Rheumatoid	butalbital	1.76470588235294	0.952845882897063
Arthritis, Rheumatoid	butamben	1.58620689655172	0.730782826272212
Arthritis, Rheumatoid	butenafine	2	0.761446394020469
Arthritis, Rheumatoid	butobarbital	1.7	0.736601140916562
Arthritis, Rheumatoid	butorphanol	1.66666666666667	0.995552855244934
Arthritis, Rheumatoid	butriptyline	0.333333333333333	0.000775978575928605
Arthritis, Rheumatoid	butylscopolamine	1	0.261291266917843
Arthritis, Rheumatoid	cabazitaxel	1	0.629927932097713
Arthritis, Rheumatoid	cabergoline	1.25	0.461112352362252
Arthritis, Rheumatoid	cabozantinib	1	0.920435151869795
Arthritis, Rheumatoid	caffeine	1.25	0.0531582743929802
Arthritis, Rheumatoid	calcifediol	0	0.0343387827006148
Arthritis, Rheumatoid	calcipotriol	0	0.0268132799920443
Arthritis, Rheumatoid	calcitriol	0.5	0.0488162610446166
Arthritis, Rheumatoid	calcium	1.26315789473684	0.704973892895982
Arthritis, Rheumatoid	calcium carbimide	2	0.520063713378856
Arthritis, Rheumatoid	calcium chloride	1	0.331496102607741
Arthritis, Rheumatoid	calcium citrate	1.38709677419355	0.99836992065167
Arthritis, Rheumatoid	calcium levulinate	1.5	0.899281003089835
Arthritis, Rheumatoid	calcium phosphate	1.38709677419355	0.996952363275949
Arthritis, Rheumatoid	calcium phosphate dihydrate	1.38709677419355	0.997319292437816
Arthritis, Rheumatoid	camphor	1.5	0.413840481037823
Arthritis, Rheumatoid	canakinumab	0	0.0037861140718788
Arthritis, Rheumatoid	candesartan cilexetil	1	0.489748697606803
Arthritis, Rheumatoid	cangrelor	2	0.580884475808947
Arthritis, Rheumatoid	cannabidiol	1.07894736842105	0.000403845964527555
Arthritis, Rheumatoid	cantharidin	1	0.539827837277029
Arthritis, Rheumatoid	capecitabine	0	0.00330463889886464
Arthritis, Rheumatoid	caplacizumab	1	0.431949773586689
Arthritis, Rheumatoid	capromab pendetide	2	0.716634167103687
Arthritis, Rheumatoid	capsaicin	1	0.337233505310062
Arthritis, Rheumatoid	capsicum oleoresin	1	0.326822414282475
Arthritis, Rheumatoid	captopril	0.4	4.75400800849759e-05
Arthritis, Rheumatoid	carbamazepine	1.33333333333333	0.32594407776218
Arthritis, Rheumatoid	carbamoylcholine	1.66666666666667	0.81965857862662
Arthritis, Rheumatoid	carbetocin	2	0.799756873986619
Arthritis, Rheumatoid	carbidopa	1	0.045787005477403
Arthritis, Rheumatoid	carbimazole	2	0.599239516386724
Arthritis, Rheumatoid	carbinoxamine	1	0.234761056098754
Arthritis, Rheumatoid	carbocisteine	0	6.63496460862948e-06
Arthritis, Rheumatoid	carbon monoxide	2	0.713010047059884
Arthritis, Rheumatoid	carboprost tromethamine	1	0.214008248414405
Arthritis, Rheumatoid	carboxin	1	0.667945862951248
Arthritis, Rheumatoid	carboxymethylcellulose	1	0.398789028222759
Arthritis, Rheumatoid	carfilzomib	0.666666666666667	0.027787398263431
Arthritis, Rheumatoid	carglumic acid	1	0.467517173550279
Arthritis, Rheumatoid	cariprazine	1	0.0970859962880844
Arthritis, Rheumatoid	carisoprodol	2	0.917748197356857
Arthritis, Rheumatoid	carmustine	1	0.451624910262871
Arthritis, Rheumatoid	carprofen	0	0.000619610240715218
Arthritis, Rheumatoid	carteolol	0	0.0100780101243638
Arthritis, Rheumatoid	carvedilol	1	0.156521434098286
Arthritis, Rheumatoid	castor oil	0.5	0.0191661555841579
Arthritis, Rheumatoid	catridecacog	1	0.0355349715584219
Arthritis, Rheumatoid	catumaxomab	0.285714285714286	1.37725503085178e-08
Arthritis, Rheumatoid	cefazolin	0	2.93425841295331e-05
Arthritis, Rheumatoid	cefdinir	1	0.200243126013381
Arthritis, Rheumatoid	cefotaxime	1.66666666666667	0.455581256566315
Arthritis, Rheumatoid	ceftriaxone	1.33333333333333	0.108285014723741
Arthritis, Rheumatoid	celecoxib	1	0.171905752432454
Arthritis, Rheumatoid	celiprolol	0.833333333333333	0.0338390948956011
Arthritis, Rheumatoid	cemiplimab	0	0.00697280550607278
Arthritis, Rheumatoid	cenegermin	1	0.607564331445103
Arthritis, Rheumatoid	ceritinib	1	0.532482826449721
Arthritis, Rheumatoid	cerivastatin	2	0.940745760034524
Arthritis, Rheumatoid	cerliponase alfa	1	0.546040953290993
Arthritis, Rheumatoid	certolizumab pegol	0	4.10349678958117e-05
Arthritis, Rheumatoid	ceruletide	2	0.698334113854067
Arthritis, Rheumatoid	cetirizine	1	0.263942163391565
Arthritis, Rheumatoid	cetrorelix	1.5	0.524277486122418
Arthritis, Rheumatoid	cetuximab	0.0909090909090909	1.53511619094078e-13
Arthritis, Rheumatoid	cevimeline	1	0.17474908294509
Arthritis, Rheumatoid	chenodeoxycholic acid	1.33333333333333	0.582568746553104
Arthritis, Rheumatoid	chloramphenicol	1	0.478762193332918
Arthritis, Rheumatoid	chlorcyclizine	1	0.237947879231275
Arthritis, Rheumatoid	chlordiazepoxide	1.84615384615385	0.85876974438746
Arthritis, Rheumatoid	chlorhexidine	2	0.809561487371844
Arthritis, Rheumatoid	chlormerodrin	1.5	0.451589391327231
Arthritis, Rheumatoid	chlormezanone	2	0.707342694491119
Arthritis, Rheumatoid	chlorobutanol	1	0.586197071489264
Arthritis, Rheumatoid	chloroprocaine	1.5	0.467732535817052
Arthritis, Rheumatoid	chloroquine	1	0.20748427080964
Arthritis, Rheumatoid	chlorothiazide	0.666666666666667	0.00931121196145703
Arthritis, Rheumatoid	chlorpheniramine	1	0.149617685791409
Arthritis, Rheumatoid	chlorpromazine	1.11538461538462	0.0750539191215896
Arthritis, Rheumatoid	chlorpropamide	3	0.994508296547654
Arthritis, Rheumatoid	chlorprothixene	1.08333333333333	0.0480891793547118
Arthritis, Rheumatoid	chlorthalidone	1	0.057647347716886
Arthritis, Rheumatoid	chlorzoxazone	2	0.985989868537999
Arthritis, Rheumatoid	cholecalciferol	0	0.0168486203632545
Arthritis, Rheumatoid	cholecystokinin	0.833333333333333	0.224348388931713
Arthritis, Rheumatoid	cholesterol	0.666666666666667	0.0801676466677237
Arthritis, Rheumatoid	choline	1.14285714285714	0.116801348653765
Arthritis, Rheumatoid	choline magnesium trisalicylate	0	0.000631529596826754
Arthritis, Rheumatoid	choline salicylate	1.14285714285714	0.115992993103607
Arthritis, Rheumatoid	chondroitin sulfate	0.5	0.0023208199102129
Arthritis, Rheumatoid	choriogonadotropin alfa	1	0.332587818893463
Arthritis, Rheumatoid	chorionic gonadotropin (human)	1	0.300937512677996
Arthritis, Rheumatoid	chromic chloride	1	0.615393999131272
Arthritis, Rheumatoid	chromic nitrate	1	0.384243740072142
Arthritis, Rheumatoid	chromium	1	0.397628210603647
Arthritis, Rheumatoid	chromium gluconate	1	0.342662411140854
Arthritis, Rheumatoid	chromium nicotinate	1	0.390833696462425
Arthritis, Rheumatoid	chromous sulfate	1	0.394384087107309
Arthritis, Rheumatoid	chymopapain	1	0.264984422415713
Arthritis, Rheumatoid	ciclesonide	0	0.0734691879310566
Arthritis, Rheumatoid	ciclopirox	1	0.580471939347127
Arthritis, Rheumatoid	cilastatin	2	0.6363485929968
Arthritis, Rheumatoid	cilazapril	0	0.0148474736925965
Arthritis, Rheumatoid	cilostazol	0	0.00313750194961989
Arthritis, Rheumatoid	cimetidine	2	0.576141472282767
Arthritis, Rheumatoid	cinacalcet	2	0.922370569371404
Arthritis, Rheumatoid	cinchocaine	1.33333333333333	0.82525091705491
Arthritis, Rheumatoid	cinnarizine	1.5	0.632551564608583
Arthritis, Rheumatoid	ciprofibrate	1	0.636008977465021
Arthritis, Rheumatoid	ciprofloxacin	1	0.657702878356116
Arthritis, Rheumatoid	cisapride	0.75	0.0062393105671946
Arthritis, Rheumatoid	cisatracurium	3	0.98810259032472
Arthritis, Rheumatoid	cisplatin	0.25	6.20447061794629e-06
Arthritis, Rheumatoid	citalopram	0.5	0.0225403497883854
Arthritis, Rheumatoid	citric acid	1.27272727272727	0.122458597733581
Arthritis, Rheumatoid	citrulline	0.75	5.37551149946742e-08
Arthritis, Rheumatoid	cladribine	1	0.196775674200369
Arthritis, Rheumatoid	clarithromycin	1	0.525138553271685
Arthritis, Rheumatoid	clemastine	1	0.26458114376481
Arthritis, Rheumatoid	clenbuterol	0.2	4.82160996353204e-07
Arthritis, Rheumatoid	clevidipine	1.5	0.54050759962188
Arthritis, Rheumatoid	clidinium	2	0.7307788117136
Arthritis, Rheumatoid	clobazam	1.84615384615385	0.876071399162099
Arthritis, Rheumatoid	clobetasol propionate	0	0.087559238440391
Arthritis, Rheumatoid	clobetasone	0	0.0970859962880845
Arthritis, Rheumatoid	clocortolone	0	0.0734691879310566
Arthritis, Rheumatoid	clodronic acid	1	0.668096209285778
Arthritis, Rheumatoid	clofarabine	1	0.607564331445103
Arthritis, Rheumatoid	clofazimine	2	0.776236277462655
Arthritis, Rheumatoid	clofedanol	1	0.225401533437759
Arthritis, Rheumatoid	clofibrate	1	0.593951541384903
Arthritis, Rheumatoid	clomifene	0.5	0.615393999131272
Arthritis, Rheumatoid	clomipramine	0.666666666666667	0.00230037279633075
Arthritis, Rheumatoid	clonazepam	1.8	0.936631232780279
Arthritis, Rheumatoid	clonidine	1.5	0.767914275971976
Arthritis, Rheumatoid	clopidogrel	2	0.576315426342973
Arthritis, Rheumatoid	clorazepic acid	1.85714285714286	0.910062546649807
Arthritis, Rheumatoid	clotiazepam	1.76923076923077	0.822492263060561
Arthritis, Rheumatoid	clotrimazole	1.5	0.824135003686734
Arthritis, Rheumatoid	clove oil	0.5	0.0213653224359065
Arthritis, Rheumatoid	clozapine	1.25925925925926	0.0830201777878337
Arthritis, Rheumatoid	coagulation factor ix (recombinant)	0.857142857142857	0.110721226374212
Arthritis, Rheumatoid	coagulation factor ix human	0.857142857142857	0.0795987265499249
Arthritis, Rheumatoid	coagulation factor vii human	1	0.206662211802317
Arthritis, Rheumatoid	coagulation factor viia recombinant human	1.33333333333333	0.667974753322116
Arthritis, Rheumatoid	cobimetinib	0	0.0343387827006148
Arthritis, Rheumatoid	cocaine	1.44444444444444	0.472720293324573
Arthritis, Rheumatoid	coccidioides immitis spherule	0	3.22346666254565e-09
Arthritis, Rheumatoid	codeine	1.66666666666667	0.985551160197059
Arthritis, Rheumatoid	colchicine	1	0.849809281466247
Arthritis, Rheumatoid	collagenase clostridium histolyticum	1	0.468662124091882
Arthritis, Rheumatoid	conestat alfa	0.666666666666667	0.00252264449837826
Arthritis, Rheumatoid	conivaptan	2	0.937195227659243
Arthritis, Rheumatoid	copanlisib	1	0.475136919190631
Arthritis, Rheumatoid	copper	0.955882352941177	3.69629336802291e-06
Arthritis, Rheumatoid	corifollitropin alfa	1	0.424245677433905
Arthritis, Rheumatoid	corticorelin ovine triflutate	1	0.295939517095743
Arthritis, Rheumatoid	corticotropin	1	0.0581986861538126
Arthritis, Rheumatoid	cortisone acetate	0	0.0552969427903502
Arthritis, Rheumatoid	creatine	1.42857142857143	0.718189609658192
Arthritis, Rheumatoid	crisaborole	1.5	0.754017342054927
Arthritis, Rheumatoid	crizanlizumab	1	0.267859356095353
Arthritis, Rheumatoid	crizotinib	1	0.860741898551877
Arthritis, Rheumatoid	crofelemer	0.5	0.0530266850542839
Arthritis, Rheumatoid	cromoglicic acid	1.5	0.900452091351523
Arthritis, Rheumatoid	crotalus adamanteus antivenin	3	0.988385214991556
Arthritis, Rheumatoid	cryptenamine	1.4	0.316046369814104
Arthritis, Rheumatoid	cupric chloride	1	0.414499995640553
